dictionary,DHT,-1
25483,in,2
child,25491,1
25491,in,1
child,25490,1
25490,in,1
child,25489,1
25489,in,1
child,25492,1
25492,in,1
child,25493,1
25493,in,1
child,25508,2
25508,in,2
child,25507,2
25507,in,2
child,25506,1
25506,in,1
child,25509,2
25509,in,2
child,25511,1
25511,in,1
child,25510,2
25510,in,2
child,25517,1
25517,in,1
child,25516,1
25516,in,1
child,25522,1
25522,in,1
child,25521,1
25521,in,1
child,25520,1
25520,in,1
child,25519,1
25519,in,1
48,45,8
child,25534,1
25534,in,1
child,25529,1
25529,in,1
child,25553,1
25553,in,1
child,25554,1
25554,in,1
child,25556,1
25556,in,1
child,25558,1
25558,in,1
child,25559,1
25559,in,1
child,25557,1
25557,in,1
child,25560,1
25560,in,1
child,25587,1
25587,in,1
child,25586,1
25586,in,1
child,25589,1
25589,in,1
child,25588,1
25588,in,1
57,09,1
child,25593,1
25593,in,1
child,25592,1
25592,in,1
child,25594,1
25594,in,1
child,25595,2
25595,in,2
child,25596,2
25596,in,2
59,46,16
child,25610,1
25610,in,1
child,25612,1
25612,in,1
child,25609,1
25609,in,1
child,25613,1
25613,in,1
child,25611,1
25611,in,1
child,25626,1
25626,in,1
child,25631,1
25631,in,1
child,25635,2
25635,in,2
child,25641,1
25641,in,1
child,25640,1
25640,in,1
child,25639,1
25639,in,1
child,25636,2
25636,in,2
child,25645,1
25645,in,1
child,25649,1
25649,in,1
child,25646,1
25646,in,1
child,25647,1
25647,in,1
child,25648,1
25648,in,1
child,25676,2
25676,in,2
child,25681,1
25681,in,1
child,25679,1
25679,in,1
child,25680,1
25680,in,1
child,25675,2
25675,in,2
child,25678,1
25678,in,1
child,25682,1
25682,in,1
child,25677,1
25677,in,1
state,10,7
child,25695,1
25695,in,1
child,25707,2
25707,in,2
child,25706,2
25706,in,2
child,25708,2
25708,in,2
child,25709,2
25709,in,2
child,25711,1
25711,in,1
child,25710,1
25710,in,1
child,25725,1
25725,in,1
child,25726,1
25726,in,1
child,25730,1
25730,in,1
child,25731,2
25731,in,2
child,25728,2
25728,in,2
child,25727,2
25727,in,2
child,25729,2
25729,in,2
child,25741,1
25741,in,1
child,25743,1
25743,in,1
child,25742,1
25742,in,1
child,25744,1
25744,in,1
child,25745,1
25745,in,1
child,25765,1
25765,in,1
child,25764,1
25764,in,1
child,25766,1
25766,in,1
child,25767,1
25767,in,1
child,25768,1
25768,in,1
child,25770,1
25770,in,1
child,25783,1
25783,in,1
child,25782,1
25782,in,1
child,25787,1
25787,in,1
child,25791,1
25791,in,1
child,25793,2
25793,in,2
child,25790,1
25790,in,1
child,25792,2
25792,in,2
child,25789,1
25789,in,1
24,54,22
child,25794,2
25794,in,2
66,186,5
186,82,1
82,56,1
child,25801,1
25801,in,1
child,25802,1
25802,in,1
child,25803,2
25803,in,2
child,25804,2
25804,in,2
child,25805,2
25805,in,2
child,25806,1
25806,in,1
child,25807,1
25807,in,1
child,25809,1
25809,in,1
child,25808,1
25808,in,1
child,25810,1
25810,in,1
child,25812,1
25812,in,1
child,25811,1
25811,in,1
child,25838,1
25838,in,1
2,37,1
child,25872,1
25872,in,1
51,12,4
child,25873,1
25873,in,1
child,25874,1
25874,in,1
child,25875,1
25875,in,1
child,25876,1
25876,in,1
child,25877,1
25877,in,1
child,25878,1
25878,in,1
child,25879,1
25879,in,1
child,25880,1
25880,in,1
child,25881,1
25881,in,1
child,25882,1
25882,in,1
53,28,7
child,25883,1
25883,in,1
child,25884,1
25884,in,1
child,25886,1
25886,in,1
child,25885,1
25885,in,1
child,25891,1
25891,in,1
child,25901,1
25901,in,1
child,25900,1
25900,in,1
child,25899,1
25899,in,1
child,25906,1
25906,in,1
child,25908,2
25908,in,2
child,25907,1
25907,in,1
child,25918,2
25918,in,2
child,25916,2
25916,in,2
child,25915,2
25915,in,2
child,25919,1
25919,in,1
child,25917,2
25917,in,2
child,25920,1
25920,in,1
child,25936,2
25936,in,2
child,25935,2
25935,in,2
child,25957,1
25957,in,1
child,25967,1
25967,in,1
child,25965,2
25965,in,2
child,25962,2
25962,in,2
child,25964,2
25964,in,2
child,25966,2
25966,in,2
child,25980,1
25980,in,1
child,25979,1
25979,in,1
child,25984,2
25984,in,2
child,25988,2
25988,in,2
child,25989,2
25989,in,2
child,25991,1
25991,in,1
child,25992,1
25992,in,1
child,25990,1
25990,in,1
child,26006,1
26006,in,1
child,26008,1
26008,in,1
child,26007,1
26007,in,1
child,26009,1
26009,in,1
child,26011,2
26011,in,2
child,26010,1
26010,in,1
child,26016,1
26016,in,1
child,26020,2
26020,in,2
child,26019,2
26019,in,2
child,26017,1
26017,in,1
child,26018,1
26018,in,1
child,26031,1
26031,in,1
child,26032,1
26032,in,1
child,26039,1
26039,in,1
child,26038,1
26038,in,1
child,26037,1
26037,in,1
child,26057,1
26057,in,1
child,26054,1
26054,in,1
child,26056,1
26056,in,1
child,26053,1
26053,in,1
child,26055,1
26055,in,1
child,26066,1
26066,in,1
child,26067,1
26067,in,1
child,26068,1
26068,in,1
child,26071,2
26071,in,2
child,26070,1
26070,in,1
child,26074,1
26074,in,1
child,26083,1
26083,in,1
child,26094,2
26094,in,2
child,26092,2
26092,in,2
child,26091,2
26091,in,2
child,26090,2
26090,in,2
child,26093,2
26093,in,2
child,26099,1
26099,in,1
child,26100,1
26100,in,1
child,26101,1
26101,in,1
child,26102,1
26102,in,1
child,26103,1
26103,in,1
child,26107,1
26107,in,1
child,26106,1
26106,in,1
child,26118,1
26118,in,1
child,26119,1
26119,in,1
child,26117,1
26117,in,1
child,26116,1
26116,in,1
child,26115,1
26115,in,1
child,26120,1
26120,in,1
245,218,1
child,26133,1
26133,in,1
child,26135,1
26135,in,1
child,26134,1
26134,in,1
child,26132,2
26132,in,2
child,26137,2
26137,in,2
child,26138,2
26138,in,2
child,26136,1
26136,in,1
child,26139,2
26139,in,2
42,56,9
child,26140,2
26140,in,2
child,26149,1
26149,in,1
child,26152,1
26152,in,1
child,26151,1
26151,in,1
child,26150,1
26150,in,1
child,26148,1
26148,in,1
child,26161,1
26161,in,1
child,26159,2
26159,in,2
child,26160,2
26160,in,2
child,26162,2
26162,in,2
child,26167,1
26167,in,1
child,26165,1
26165,in,1
child,26166,1
26166,in,1
child,26184,2
26184,in,2
child,26186,2
26186,in,2
child,26183,1
26183,in,1
child,26185,2
26185,in,2
50,00,5
child,26188,1
26188,in,1
child,26191,1
26191,in,1
child,26190,1
26190,in,1
child,26189,1
26189,in,1
child,26187,2
26187,in,2
child,26199,2
26199,in,2
child,26200,2
26200,in,2
child,26201,2
26201,in,2
52,55,5
child,26209,1
26209,in,1
child,26215,1
26215,in,1
child,26214,1
26214,in,1
child,26218,1
26218,in,1
child,26216,1
26216,in,1
child,26217,1
26217,in,1
54,03,7
child,26219,2
26219,in,2
child,26225,1
26225,in,1
child,26224,2
26224,in,2
56,31,3
56,34,8
child,26227,1
26227,in,1
child,26226,1
26226,in,1
child,26229,1
26229,in,1
child,26228,1
26228,in,1
child,26231,1
26231,in,1
child,26232,2
26232,in,2
child,26239,1
26239,in,1
child,26240,1
26240,in,1
child,26241,1
26241,in,1
child,26242,1
26242,in,1
child,26245,1
26245,in,1
child,26244,1
26244,in,1
child,26259,1
26259,in,1
child,26258,1
26258,in,1
child,26262,1
26262,in,1
child,26267,1
26267,in,1
child,26268,1
26268,in,1
child,26269,1
26269,in,1
child,26265,1
26265,in,1
child,26276,1
26276,in,1
child,26273,1
26273,in,1
child,26275,1
26275,in,1
child,26272,1
26272,in,1
child,26278,1
26278,in,1
child,26280,1
26280,in,1
child,26279,1
26279,in,1
child,26285,2
26285,in,2
child,26291,1
26291,in,1
child,26292,1
26292,in,1
child,26288,2
26288,in,2
child,26293,1
26293,in,1
child,26305,2
26305,in,2
child,26303,1
26303,in,1
child,26304,2
26304,in,2
child,26306,1
26306,in,1
child,26307,1
26307,in,1
child,26308,1
26308,in,1
child,26309,1
26309,in,1
child,26311,1
26311,in,1
child,26312,1
26312,in,1
child,26310,1
26310,in,1
child,26318,1
26318,in,1
child,26324,1
26324,in,1
child,26332,1
26332,in,1
child,26339,2
26339,in,2
child,26335,1
26335,in,1
child,26337,2
26337,in,2
child,26338,2
26338,in,2
child,26340,2
26340,in,2
child,26341,1
26341,in,1
202,107,103
107,210,2
child,26349,1
26349,in,1
child,26355,2
26355,in,2
child,26363,1
26363,in,1
child,26362,1
26362,in,1
child,26366,1
26366,in,1
child,26365,1
26365,in,1
child,26367,1
26367,in,1
child,26364,1
26364,in,1
child,26373,2
26373,in,2
child,26374,2
26374,in,2
child,26377,2
26377,in,2
child,26376,1
26376,in,1
child,26386,1
26386,in,1
child,26383,2
26383,in,2
child,26385,1
26385,in,1
child,26384,2
26384,in,2
child,26387,1
26387,in,1
child,26391,1
26391,in,1
child,26390,1
26390,in,1
child,26388,1
26388,in,1
child,26389,1
26389,in,1
child,26410,2
26410,in,2
child,26412,2
26412,in,2
child,26413,2
26413,in,2
child,26415,2
26415,in,2
child,26416,2
26416,in,2
child,26417,2
26417,in,2
child,26419,2
26419,in,2
child,26418,2
26418,in,2
child,26430,1
26430,in,1
child,26431,1
26431,in,1
child,26432,1
26432,in,1
child,26436,2
26436,in,2
child,26446,1
26446,in,1
child,26443,2
26443,in,2
child,26444,1
26444,in,1
child,26445,1
26445,in,1
child,26450,2
26450,in,2
child,26459,1
26459,in,1
child,26460,1
26460,in,1
child,26456,1
26456,in,1
child,26458,1
26458,in,1
child,26457,1
26457,in,1
child,26473,2
26473,in,2
child,26472,2
26472,in,2
child,26471,2
26471,in,2
child,26480,1
26480,in,1
child,26479,1
26479,in,1
child,26508,1
26508,in,1
child,26507,1
26507,in,1
child,26518,1
26518,in,1
child,26520,1
26520,in,1
child,26521,1
26521,in,1
child,26519,1
26519,in,1
child,26522,1
26522,in,1
child,26523,1
26523,in,1
child,26525,1
26525,in,1
child,26524,1
26524,in,1
child,26526,1
26526,in,1
child,26527,1
26527,in,1
child,26528,1
26528,in,1
child,26540,1
26540,in,1
child,26539,1
26539,in,1
41,52,18
child,26541,1
26541,in,1
child,26543,1
26543,in,1
child,26542,1
26542,in,1
child,26544,1
26544,in,1
child,26545,1
26545,in,1
child,26548,1
26548,in,1
child,26547,1
26547,in,1
child,26549,1
26549,in,1
child,26551,1
26551,in,1
child,26554,1
26554,in,1
child,26553,1
26553,in,1
child,26555,1
26555,in,1
child,26556,1
26556,in,1
child,26557,1
26557,in,1
child,26558,1
26558,in,1
child,26578,1
26578,in,1
child,26579,1
26579,in,1
child,26577,1
26577,in,1
child,26582,1
26582,in,1
child,26581,1
26581,in,1
child,26580,1
26580,in,1
child,26576,1
26576,in,1
child,26597,1
26597,in,1
child,26616,1
26616,in,1
child,26615,1
26615,in,1
56,05,34
child,26635,1
26635,in,1
child,26636,1
26636,in,1
child,27081,1
27081,in,1
child,27080,1
27080,in,1
child,27083,1
27083,in,1
child,27082,1
27082,in,1
child,27087,1
27087,in,1
child,27086,1
27086,in,1
child,27090,1
27090,in,1
child,27095,1
27095,in,1
child,27094,1
27094,in,1
child,27097,1
27097,in,1
child,27093,1
27093,in,1
child,27096,1
27096,in,1
child,27113,1
27113,in,1
child,27115,1
27115,in,1
child,27116,1
27116,in,1
child,27120,1
27120,in,1
child,27122,1
27122,in,1
child,27124,2
27124,in,2
child,27126,1
27126,in,1
child,27130,1
27130,in,1
child,27132,1
27132,in,1
child,27140,1
27140,in,1
child,27138,1
27138,in,1
child,27151,1
27151,in,1
child,27153,2
27153,in,2
child,27152,2
27152,in,2
21,37,22
child,27180,1
27180,in,1
child,27181,2
27181,in,2
child,27605,1
27605,in,1
child,27621,1
27621,in,1
child,27622,1
27622,in,1
child,27620,1
27620,in,1
child,27631,2
27631,in,2
child,27630,2
27630,in,2
child,27627,1
27627,in,1
child,27629,1
27629,in,1
child,27628,1
27628,in,1
child,27632,2
27632,in,2
child,27644,1
27644,in,1
child,27643,1
27643,in,1
47,29,8
child,27650,1
27650,in,1
child,27651,1
27651,in,1
child,27652,1
27652,in,1
child,27653,1
27653,in,1
child,27663,1
27663,in,1
child,27662,1
27662,in,1
child,27660,1
27660,in,1
child,27664,1
27664,in,1
child,27661,1
27661,in,1
child,27676,1
27676,in,1
child,27675,1
27675,in,1
child,27683,2
27683,in,2
child,27684,1
27684,in,1
child,27689,1
27689,in,1
child,27688,1
27688,in,1
child,27687,1
27687,in,1
child,27690,1
27690,in,1
child,27712,2
27712,in,2
child,27713,2
27713,in,2
child,27715,1
27715,in,1
child,27714,2
27714,in,2
child,27716,2
27716,in,2
56,15,14
child,27718,2
27718,in,2
child,27721,2
27721,in,2
57,28,5
child,27722,2
27722,in,2
child,27723,2
27723,in,2
child,27727,1
27727,in,1
child,27731,1
27731,in,1
child,27733,2
27733,in,2
child,27732,1
27732,in,1
child,27735,2
27735,in,2
child,27734,1
27734,in,1
child,27748,1
27748,in,1
child,27753,1
27753,in,1
child,27755,1
27755,in,1
child,27750,1
27750,in,1
child,27754,1
27754,in,1
child,27760,1
27760,in,1
child,27762,1
27762,in,1
child,27761,1
27761,in,1
child,27766,1
27766,in,1
child,27768,1
27768,in,1
child,27774,2
27774,in,2
child,27777,2
27777,in,2
child,27776,2
27776,in,2
child,27775,2
27775,in,2
child,27778,2
27778,in,2
child,28004,1
28004,in,1
child,28003,1
28003,in,1
child,28012,1
28012,in,1
70,73,2
73,25,1
25,124,1
child,28017,1
28017,in,1
child,28029,1
28029,in,1
child,28041,1
28041,in,1
child,28039,1
28039,in,1
child,28040,1
28040,in,1
child,28060,1
28060,in,1
157,205,1
205,224,1
child,28072,1
28072,in,1
child,28071,1
28071,in,1
child,28070,1
28070,in,1
child,28073,1
28073,in,1
child,28082,1
28082,in,1
child,28080,1
28080,in,1
child,28081,1
28081,in,1
child,28096,1
28096,in,1
child,28097,1
28097,in,1
child,28098,1
28098,in,1
child,28099,1
28099,in,1
child,28100,1
28100,in,1
child,28105,1
28105,in,1
child,28128,1
28128,in,1
child,28127,1
28127,in,1
child,28124,1
28124,in,1
child,28125,1
28125,in,1
child,28126,1
28126,in,1
child,28135,1
28135,in,1
child,28139,1
28139,in,1
child,28138,1
28138,in,1
child,28142,1
28142,in,1
child,28143,1
28143,in,1
child,28144,1
28144,in,1
child,28145,1
28145,in,1
child,28146,1
28146,in,1
child,28164,1
28164,in,1
child,28166,1
28166,in,1
child,28165,1
28165,in,1
child,28167,1
28167,in,1
child,28168,1
28168,in,1
child,28171,1
28171,in,1
child,28169,1
28169,in,1
child,28170,1
28170,in,1
child,28192,1
28192,in,1
child,28189,1
28189,in,1
child,28188,1
28188,in,1
child,28191,1
28191,in,1
child,28190,1
28190,in,1
child,28204,1
28204,in,1
child,28205,1
28205,in,1
child,28206,1
28206,in,1
child,28207,1
28207,in,1
child,28210,1
28210,in,1
child,28211,1
28211,in,1
child,28223,1
28223,in,1
child,28221,1
28221,in,1
child,28222,1
28222,in,1
child,28220,1
28220,in,1
44,53,27
child,28226,1
28226,in,1
child,28227,1
28227,in,1
child,28225,1
28225,in,1
45,19,7
child,28233,1
28233,in,1
child,28228,1
28228,in,1
child,28234,1
28234,in,1
child,28237,1
28237,in,1
child,28238,1
28238,in,1
child,28236,1
28236,in,1
child,28235,1
28235,in,1
child,28249,1
28249,in,1
child,28261,1
28261,in,1
child,28262,1
28262,in,1
child,28291,1
28291,in,1
child,28292,1
28292,in,1
child,28293,1
28293,in,1
child,28294,1
28294,in,1
child,28295,1
28295,in,1
53,20,10
child,28297,1
28297,in,1
child,28296,1
28296,in,1
child,28606,1
28606,in,1
child,28607,1
28607,in,1
child,28620,1
28620,in,1
child,28619,1
28619,in,1
child,28621,1
28621,in,1
child,28634,1
28634,in,1
child,28642,2
28642,in,2
child,28643,1
28643,in,1
child,28644,1
28644,in,1
child,28645,1
28645,in,1
child,28651,1
28651,in,1
child,28662,1
28662,in,1
child,28663,1
28663,in,1
child,28661,1
28661,in,1
child,28660,1
28660,in,1
child,28677,1
28677,in,1
child,28694,1
28694,in,1
child,28691,1
28691,in,1
child,28693,1
28693,in,1
child,28692,1
28692,in,1
53,17,11
child,28701,1
28701,in,1
child,28702,1
28702,in,1
child,28712,1
28712,in,1
child,28714,1
28714,in,1
child,28713,1
28713,in,1
child,28715,1
28715,in,1
child,28716,1
28716,in,1
151,155,2
155,137,2
137,220,2
child,28727,1
28727,in,1
child,28726,1
28726,in,1
child,28749,1
28749,in,1
child,28750,1
28750,in,1
child,28751,1
28751,in,1
child,28752,1
28752,in,1
child,28753,1
28753,in,1
244,94,1
94,178,1
child,28767,1
28767,in,1
child,28765,1
28765,in,1
child,28766,1
28766,in,1
child,28764,1
28764,in,1
child,28781,1
28781,in,1
child,28780,1
28780,in,1
child,28778,1
28778,in,1
child,28779,1
28779,in,1
child,28795,1
28795,in,1
child,28801,1
28801,in,1
child,28800,1
28800,in,1
child,28799,1
28799,in,1
child,28802,1
28802,in,1
child,28812,1
28812,in,1
child,28813,1
28813,in,1
child,28814,1
28814,in,1
child,28819,1
28819,in,1
child,28818,1
28818,in,1
child,28820,1
28820,in,1
child,28821,1
28821,in,1
child,28822,1
28822,in,1
child,28834,1
28834,in,1
child,28843,1
28843,in,1
child,28844,1
28844,in,1
child,28842,1
28842,in,1
child,28846,1
28846,in,1
child,28845,1
28845,in,1
child,28847,1
28847,in,1
child,28848,1
28848,in,1
33,10,22
child,28854,1
28854,in,1
child,28855,1
28855,in,1
child,28856,1
28856,in,1
child,28857,1
28857,in,1
child,28859,1
28859,in,1
child,28858,1
28858,in,1
child,28861,1
28861,in,1
child,28860,1
28860,in,1
child,28870,1
28870,in,1
child,28868,1
28868,in,1
child,28869,1
28869,in,1
child,28886,1
28886,in,1
child,28888,1
28888,in,1
child,28897,1
28897,in,1
250,99,1
99,226,1
141,150,3
150,101,1
101,231,1
child,29072,1
29072,in,1
child,29085,1
29085,in,1
child,29098,1
29098,in,1
child,29099,1
29099,in,1
child,29115,1
29115,in,1
child,29117,1
29117,in,1
child,29120,1
29120,in,1
child,29119,1
29119,in,1
child,29121,1
29121,in,1
child,29118,1
29118,in,1
child,29137,1
29137,in,1
child,29143,1
29143,in,1
child,29142,1
29142,in,1
child,29141,1
29141,in,1
child,29144,1
29144,in,1
child,29156,1
29156,in,1
child,29154,1
29154,in,1
child,29155,1
29155,in,1
child,29173,1
29173,in,1
49,35,4
child,29176,1
29176,in,1
child,29175,1
29175,in,1
child,29177,1
29177,in,1
child,29174,1
29174,in,1
child,29189,1
29189,in,1
child,29188,1
29188,in,1
child,29196,1
29196,in,1
child,29193,1
29193,in,1
child,29195,1
29195,in,1
child,29194,1
29194,in,1
child,29202,1
29202,in,1
child,29201,1
29201,in,1
child,29207,1
29207,in,1
child,29205,1
29205,in,1
child,29206,1
29206,in,1
child,29204,1
29204,in,1
child,29227,1
29227,in,1
child,29228,1
29228,in,1
child,29229,1
29229,in,1
child,29226,1
29226,in,1
child,29244,1
29244,in,1
child,29245,1
29245,in,1
child,29252,1
29252,in,1
child,29251,1
29251,in,1
child,29250,1
29250,in,1
child,29249,1
29249,in,1
child,29264,1
29264,in,1
child,29265,1
29265,in,1
child,29282,1
29282,in,1
child,29283,1
29283,in,1
child,29281,1
29281,in,1
child,29284,1
29284,in,1
child,29296,1
29296,in,1
child,29297,1
29297,in,1
child,29301,1
29301,in,1
child,29300,1
29300,in,1
child,29304,1
29304,in,1
child,29305,1
29305,in,1
child,29303,1
29303,in,1
child,29302,1
29302,in,1
child,29322,1
29322,in,1
child,29324,1
29324,in,1
child,29321,1
29321,in,1
child,29323,1
29323,in,1
child,29325,1
29325,in,1
child,29338,1
29338,in,1
child,29339,1
29339,in,1
child,29341,1
29341,in,1
child,29344,1
29344,in,1
27,38,15
child,29348,1
29348,in,1
child,29347,1
29347,in,1
child,29350,1
29350,in,1
child,29351,1
29351,in,1
child,29352,1
29352,in,1
child,29353,1
29353,in,1
child,29363,1
29363,in,1
child,29365,1
29365,in,1
child,29364,1
29364,in,1
child,29376,1
29376,in,1
33,04,36
child,29379,1
29379,in,1
child,29378,1
29378,in,1
child,29377,1
29377,in,1
child,29388,1
29388,in,1
child,29389,1
29389,in,1
child,29391,1
29391,in,1
child,29392,1
29392,in,1
child,29394,1
29394,in,1
child,29393,1
29393,in,1
child,29396,1
29396,in,1
child,29402,1
29402,in,1
child,29415,1
29415,in,1
42,11,7
child,29426,1
29426,in,1
child,29425,1
29425,in,1
child,29427,1
29427,in,1
child,29473,1
29473,in,1
231,21,1
202,146,2
146,69,1
child,29613,1
29613,in,1
child,29614,1
29614,in,1
child,29615,1
29615,in,1
child,29629,1
29629,in,1
child,29635,1
29635,in,1
child,29634,1
29634,in,1
child,29636,1
29636,in,1
child,29649,1
29649,in,1
child,29647,1
29647,in,1
child,29648,1
29648,in,1
child,29653,1
29653,in,1
203,113,1
113,175,1
175,114,1
child,29660,1
29660,in,1
child,29659,1
29659,in,1
child,29671,1
29671,in,1
child,29672,1
29672,in,1
child,29670,1
29670,in,1
child,29673,1
29673,in,1
child,29680,1
29680,in,1
child,29682,1
29682,in,1
child,29681,1
29681,in,1
child,29690,1
29690,in,1
child,29691,1
29691,in,1
child,29701,1
29701,in,1
child,29702,1
29702,in,1
child,29703,1
29703,in,1
55,42,11
child,29710,1
29710,in,1
child,29709,1
29709,in,1
child,29713,1
29713,in,1
child,29711,1
29711,in,1
child,29712,1
29712,in,1
child,29731,1
29731,in,1
child,29733,1
29733,in,1
child,29732,1
29732,in,1
child,29760,1
29760,in,1
child,29759,1
29759,in,1
child,29761,1
29761,in,1
child,29762,1
29762,in,1
child,29763,1
29763,in,1
child,29783,1
29783,in,1
child,29784,1
29784,in,1
child,29788,1
29788,in,1
child,29796,2
29796,in,2
child,29794,2
29794,in,2
child,29795,2
29795,in,2
child,29808,1
29808,in,1
child,29807,1
29807,in,1
child,29810,1
29810,in,1
child,29819,1
29819,in,1
child,29817,1
29817,in,1
child,29818,1
29818,in,1
148,38,1
child,30019,1
30019,in,1
child,30037,1
30037,in,1
child,30051,1
30051,in,1
child,30050,1
30050,in,1
child,30065,1
30065,in,1
child,30064,1
30064,in,1
35,54,24
child,30079,1
30079,in,1
child,30080,1
30080,in,1
child,30092,1
30092,in,1
child,30091,1
30091,in,1
child,30098,1
30098,in,1
child,30097,2
30097,in,2
179,5,2
5,29,1
child,30099,1
30099,in,1
child,30107,1
30107,in,1
child,30108,1
30108,in,1
55,41,10
child,30114,1
30114,in,1
child,30113,1
30113,in,1
55,54,13
child,30115,1
30115,in,1
child,30116,1
30116,in,1
55,55,11
child,30124,1
30124,in,1
child,30125,1
30125,in,1
child,30146,2
30146,in,2
child,30147,2
30147,in,2
child,30161,1
30161,in,1
child,30164,1
30164,in,1
child,30165,1
30165,in,1
child,30166,2
30166,in,2
160,188,1
185,191,1
child,30365,1
30365,in,1
child,30381,2
30381,in,2
child,30394,1
30394,in,1
child,30412,2
30412,in,2
child,30411,1
30411,in,1
child,30431,2
30431,in,2
child,30432,1
30432,in,1
child,30434,1
30434,in,1
32,05,4
227,207,1
207,125,1
child,30447,1
30447,in,1
child,30446,1
30446,in,1
child,30449,1
30449,in,1
132,211,3
child,30457,2
30457,in,2
child,30458,2
30458,in,2
child,30460,1
30460,in,1
child,30459,1
30459,in,1
child,30463,1
30463,in,1
child,30464,1
30464,in,1
child,30465,1
30465,in,1
child,30466,1
30466,in,1
81,196,22
child,30469,1
30469,in,1
child,30470,1
30470,in,1
child,30468,1
30468,in,1
child,30467,1
30467,in,1
Nov,22,952
child,30543,1
30543,in,1
child,30557,1
30557,in,1
child,30571,1
30571,in,1
30,47,13
child,30585,2
30585,in,2
child,30603,2
30603,in,2
46,19,3
child,30616,1
30616,in,1
200,123,6
123,168,6
168,156,6
156,script,3
child,30628,2
30628,in,2
76,45,20
59,22,11
child,30629,3
30629,in,3
child,30630,2
30630,in,2
child,30631,1
30631,in,1
child,30632,2
30632,in,2
child,30633,2
30633,in,2
child,30634,2
30634,in,2
child,30635,1
30635,in,1
59,25,10
child,30684,1
30684,in,1
child,30700,1
30700,in,1
child,30712,1
30712,in,1
child,30728,1
30728,in,1
36,00,19
child,30742,1
30742,in,1
child,30754,1
30754,in,1
child,30759,3
30759,in,3
child,30773,1
30773,in,1
child,30803,1
30803,in,1
61,52,1
52,178,1
178,92,1
214,5,1
5,57,1
child,30821,1
30821,in,1
child,30838,1
30838,in,1
child,30848,1
30848,in,1
child,30863,1
30863,in,1
child,30875,1
30875,in,1
40,33,21
child,30905,2
30905,in,2
child,30906,1
30906,in,1
46,80,2
80,162,2
child,30929,1
30929,in,1
216,98,1
98,169,1
child,30968,1
30968,in,1
child,30986,1
30986,in,1
child,30997,1
30997,in,1
child,31000,2
31000,in,2
child,31020,2
31020,in,2
child,31033,1
31033,in,1
child,31044,1
31044,in,1
child,31045,1
31045,in,1
child,31068,1
31068,in,1
child,31415,1
31415,in,1
child,32453,3
32453,in,3
child,32743,1
32743,in,1
child,32760,2
32760,in,2
child,375,1
375,in,1
7,52,1
229,87,1
87,89,1
210,216,1
243,206,2
child,435,1
435,in,1
child,436,1
436,in,1
child,437,1
437,in,1
child,438,1
438,in,1
child,439,1
439,in,1
child,440,1
440,in,1
child,441,1
441,in,1
child,442,1
442,in,1
200,94,217
213,script,37
child,443,1
443,in,1
child,444,1
444,in,1
child,447,1
447,in,1
child,448,1
448,in,1
child,445,1
445,in,1
child,446,1
446,in,1
child,449,1
449,in,1
child,450,1
450,in,1
child,451,1
451,in,1
39,15,1
39,31,4
child,452,2
452,in,2
39,56,14
child,453,3
453,in,3
39,59,20
child,461,2
461,in,2
41,16,11
child,462,2
462,in,2
child,463,2
463,in,2
245,16,46
16,6,46
child,502,2
502,in,2
child,503,2
503,in,2
child,579,1
579,in,1
child,591,1
591,in,1
child,611,1
611,in,1
child,641,1
641,in,1
child,654,1
654,in,1
child,669,1
669,in,1
child,683,1
683,in,1
child,695,1
695,in,1
child,711,1
711,in,1
child,773,1
773,in,1
child,851,1
851,in,1
child,863,1
863,in,1
child,875,1
875,in,1
child,885,1
885,in,1
child,904,1
904,in,1
child,915,1
915,in,1
child,930,1
930,in,1
child,945,1
945,in,1
child,958,1
958,in,1
child,974,1
974,in,1
child,987,1
987,in,1
36,30,13
59,54,48
child,1013,1
1013,in,1
child,1104,1
1104,in,1
40,35,7
child,1112,1
1112,in,1
45,34,18
child,1118,1
1118,in,1
50,25,1
child,1126,1
1126,in,1
child,1138,1
1138,in,1
child,1166,1
1166,in,1
child,1179,1
1179,in,1
child,1194,1
1194,in,1
child,1213,1
1213,in,1
child,1233,1
1233,in,1
child,1257,1
1257,in,1
child,1269,1
1269,in,1
child,1283,2
1283,in,2
child,1313,2
1313,in,2
child,1323,2
1323,in,2
child,1349,1
1349,in,1
child,1364,1
1364,in,1
child,1418,1
1418,in,1
child,1423,1
1423,in,1
child,1442,1
1442,in,1
child,1461,2
1461,in,2
child,1475,1
1475,in,1
child,1493,1
1493,in,1
child,1508,1
1508,in,1
child,1527,2
1527,in,2
child,1543,1
1543,in,1
40,26,2
child,1568,2
1568,in,2
child,1573,1
1573,in,1
child,1581,1
1581,in,1
child,1594,1
1594,in,1
child,1622,1
1622,in,1
child,1634,1
1634,in,1
child,1653,1
1653,in,1
child,1668,1
1668,in,1
child,1691,1
1691,in,1
child,1710,1
1710,in,1
child,1715,1
1715,in,1
child,1724,1
1724,in,1
child,1729,1
1729,in,1
child,1737,1
1737,in,1
child,1767,1
1767,in,1
child,1779,1
1779,in,1
child,1796,1
1796,in,1
child,1797,2
1797,in,2
26,134,1
child,1808,1
1808,in,1
child,1833,2
1833,in,2
child,1841,1
1841,in,1
child,1854,1
1854,in,1
child,1855,1
1855,in,1
child,1857,1
1857,in,1
child,1856,1
